CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C14117,3148.990697118627,0.20899801453439962,28100.386857233967,34821.626665931406,3223.756369707519,11776.991464869267,0.53814785149368,0.5652518360498509,0.8730299176934613,0.06222211146910879,81,57,17455.91292422498,24094.78781761249,32218.5406004351,0.8280671678058945,6
C14118,15530.79739424329,0.1864500148557013,7208.539199245628,32743.19631995827,12213.426425093237,22103.129450137883,0.4953233821302476,0.8085678432138187,0.5802020637796019,0.9463062974508942,43,204,4320.722254053784,23184.350044745544,59375.82789355914,0.13079664624640266,8
C14119,3160.4602073644946,0.14154804212735142,32251.26251640251,34961.93218830116,5077.920152244475,7358.099870479883,0.3678682127956369,0.46412205580247484,0.8536458704816131,0.27682496436334014,69,75,15775.68594646377,23368.822178980718,26167.381183738707,0.8390456859465688,7
C14120,16337.723389379515,0.1859256134895451,5452.475240117726,29307.134573088508,9570.016212513532,25844.476672131736,0.45429242406928244,0.7281860509662891,0.6522018525673591,0.958847874849291,75,185,3499.768528431264,17389.69254936284,57372.117885567226,0.14379214199630833,8
C14121,11623.76132652837,0.7852734591621893,44341.29133807209,6969.254771714212,18892.76840652101,44280.45483596008,0.6845031679517852,0.1920759146980024,0.6009346549077113,0.9816990179440168,85,187,15760.074271475707,9224.628393960867,62772.81557408166,0.38743760339671457,9
C14122,4434.622847079926,0.21742556398770427,27826.16491067522,34201.32486793528,3027.6280512679746,10740.818999672572,0.42866826157944343,0.6352051909623068,0.8679453662113514,0.25462312954897676,69,62,15221.305894377041,22634.119566745027,38015.560294187504,0.7827080640665686,6
C14123,5071.729965158097,0.24024463119948675,29576.77340785839,37391.42854526484,3163.476501915214,14729.903421455852,0.39646295689153066,0.5427537370109814,0.8419751543602857,0.04623158892706236,83,82,14663.81760499691,21224.50929211939,32098.663671349223,0.8399879275919961,7
C14124,12776.960445023282,0.7964087331582356,42035.773440304365,3713.369980849781,18838.82427404181,34862.20118603188,0.7252141633229056,0.1700933684518633,0.49892920755075126,1.0331672863588828,106,220,16104.091462219949,4879.670343161637,59509.05827710794,0.40213847279607806,10
C14125,13721.467468479212,0.8552888369875694,39268.05364039639,6671.029316656813,18059.006195359554,37159.2169897354,0.8567922614453811,0.26965871336903835,0.5162401452640606,0.9595251336952062,92,216,18173.34649539186,5239.329906341581,55583.60337827437,0.4048292660947878,10
C14126,15515.547084862555,0.17249360882959763,7014.368047287742,31788.611444428836,11176.198151940154,28982.60441039046,0.47344876782982925,0.792946568585514,0.5474355434084522,1.0620825632123831,71,153,2378.0293813835715,20484.472921749628,65355.554655220534,0.1713619478991199,8
C14127,4669.996393898091,0.15445293450829445,27959.957130283896,33787.23231093704,4269.767252864102,6533.343340786866,0.4149074951025784,0.4790736588035433,0.8951410860089515,0.15350136688839894,75,15,14111.341469136367,26101.862465356484,23921.943043542684,0.8048316666112549,6
C14128,2839.1349473540317,0.5065393838638637,26674.571334438948,31123.665015579718,11325.744864909057,10074.546796656281,0.16124508128721798,0.8237313459275278,0.2392931409914537,1.2857937574154819,26,260,26825.990956013527,45409.798422154774,15309.469146504469,0.7831030639243008,10
C14129,4169.698920109696,0.18931917468215037,32015.123981108714,37328.98956490732,3386.551454516675,13377.902968864792,0.46050177032591877,0.6406607069837557,0.8605127049769261,0.2900161538208536,84,79,17060.989438658595,25916.90469219489,34219.65432192667,0.9354672207935188,7
C14130,5072.23483127203,0.12891521581354073,32069.825143943275,36452.040942672415,3566.2466696187525,16027.918382720902,0.47965490529258786,0.49753777683503814,0.9526241365259738,0.16156396624839425,89,104,16703.40133203794,28465.030257852395,35932.792983966436,0.8513992114165646,6
C14131,12444.241491987916,0.7538394677961578,40733.105118111096,5954.826614397392,19093.024782113138,34615.92732269684,0.7818083473730858,0.19418081244366361,0.4903180276992451,1.0191492879524566,89,192,11847.636623388187,9278.291376467429,,0.30371257122504947,10
C14132,12535.14212107344,0.7705164255015615,37242.6717332922,5337.450778687696,20708.461187822104,40442.734835604715,0.890398834655878,0.24718959009164806,0.6769272360316932,0.9487211993334232,95,210,16250.25864858932,12892.685132603927,63906.31744510899,0.3686555608703691,10
C14133,3204.5398634801227,0.0946329534888593,28673.013142547366,35489.284159678275,2886.604918053793,12144.750514045318,0.37913438357369883,0.6301621816379358,0.8509490265065734,0.12878316313355942,64,79,14637.279739558793,24407.567079381108,31993.66153375696,0.8931309794468768,6
C14134,12931.683823850162,0.7590827301093723,37024.58011994264,3870.208120423845,18999.65062011555,36622.58299871515,0.8998994948218408,0.21926079555024494,0.574015427350176,1.0439384199368789,91,229,13894.777865313317,7293.75326466472,60242.30296318449,0.32148239070415,10
C14135,15350.493808982761,0.15269539526066497,7504.008215626715,30391.897072258416,10117.20642976742,19786.13422436628,0.381367959647943,0.7942885473155458,0.6247714397502178,0.9398767977561364,53,187,3447.285523670672,19751.609146961284,51036.10469748578,0.10960774458133571,8
C14136,4250.543156570133,0.23413055122374204,28209.877320285366,35415.93228373269,3128.9274501576774,13315.037670839762,0.44910735576116284,0.5289893101502281,0.8928856663906912,0.2532201396710117,96,98,15628.171497184836,20524.921228924304,34960.86815693346,0.8547219203296966,7
C14137,3730.8757452414648,0.2107761957314171,28337.31623638108,34491.14406017428,3713.163460983631,6530.840925894702,0.4216419471294461,0.5173947973896195,0.8623585298186188,0.12103090645586352,77,117,16557.32010799394,27258.909512307797,34565.7737167028,0.8327266529763093,7
C14138,2604.2969903677435,0.5923936055030592,24575.6442416846,34464.26678502253,10442.075129735893,10601.318191639279,0.17925964908444691,0.6851582028866574,0.11422380995753,1.3103393365107472,37,306,26141.033719531377,43019.014932654536,17008.893873603458,0.6479825383002142,11
C14139,4684.871017486347,0.2343664732734563,28301.16095148886,36059.35843837935,2865.094533036607,11845.804456203632,0.4456510506570303,0.6097293347206085,0.897408272495735,0.27009314373844234,92,110,14011.365411335952,26763.372390160046,36700.92781733032,0.8516406110668823,6
C14140,5461.420122977407,0.20933961092377099,31345.675368423523,35087.45821424848,3639.689270243045,12184.458753352515,0.3139379171370461,0.6866554641892014,0.7844137630782192,0.16762715611862328,78,143,15004.855586582311,24231.93318125636,30362.451013640595,0.8858844382269077,6
C14141,13669.863799859615,0.7687549633950268,38545.2529323221,7425.207206914061,20365.11118445365,38484.96163571675,0.7420016297261778,0.2213136455057384,0.5345376665608884,0.9403198125842372,97,174,16860.431372826835,10568.652834902303,52846.59108023392,0.3611096376328035,10
C14142,14044.02663938415,0.720023072032636,39128.883206718456,4253.0725792410585,18916.62414450951,37683.262512674024,0.8486459229567302,0.23828759678967962,0.6136433782283764,0.9419299476616589,95,198,13907.29377506876,5431.323634430064,55122.665613504214,0.32919426002648416,10
C14143,4508.340035514447,0.6274591879936631,25574.074884597052,32689.72339794432,9310.40163842555,7952.81211432088,0.16049936155033254,0.8490448632732467,0.16135611113036916,1.3579756353355261,25,290,24778.859309888583,39736.88876015763,17178.769819832287,0.7330491693763771,10
C14144,13994.725117347973,0.8399099595160812,37119.76114324722,8466.179686723102,20229.87550477422,40574.10455124736,0.8769095532974723,0.2623165585393132,0.5987168387591902,0.9628150560206135,89,229,14798.983218598923,5562.591706903139,55519.92173718088,0.3074748932991532,10
C14145,4760.588872843977,0.18315902120059793,31650.103606501885,35460.46730794132,3546.43681512157,11348.307683246465,0.4462360490978471,0.5561446143642409,0.848480201707853,0.17102232762888217,83,96,15826.095797595392,27251.870547492097,26087.731972830992,0.8442691154271809,7
C14146,15759.140679447135,0.1799283492085218,9330.450536973152,28607.843586712457,9944.07471886231,24068.013227392876,0.48202332506685663,0.6504049713084151,0.6214172712578089,0.9621435774486659,55,185,2561.7451769836075,20359.823715751005,55048.075799145765,0.16475666125916835,8
C14147,13246.181783575132,0.776137837806161,36651.63319714515,3374.7895569207326,20358.847233561675,39051.59115250235,0.8120373082154496,0.2047677360629529,0.5496137658615031,1.0820831930080925,89,156,13621.15944231565,8191.208395858294,62410.32629804149,0.3534997537342296,10
C14148,13449.59209049022,0.8201616574385643,39901.140801604524,7534.1855022648815,19070.824777408783,32250.99803576108,0.767698590993906,0.1521519682542846,0.5879547643095298,0.9713638318430299,87,232,12582.476363281192,6491.197133268873,57301.29748611247,0.4081321179963526,10
C14149,13245.538550490335,0.8707000132445326,41438.4721556829,7723.426971082206,19832.19553774285,37191.66663478922,0.8230881595962921,0.2708900767722952,0.5077319384366167,0.9386935033882688,96,252,13390.048427903424,9526.583584231676,64756.729776462606,0.25624423191836654,10
C14150,13639.122564864072,0.7121265511293335,41615.08771892797,6675.51432842902,20734.11413658998,40106.691930477595,0.7783691490399259,0.21370036996811753,0.4399973188294937,0.9916105603090346,87,189,15131.739817812793,8807.052549144013,51535.95207277299,0.33686889254957997,10
C14151,4656.035489863136,0.18595811660642764,27537.57663676819,34346.55848476193,3203.820660337609,11415.37810669783,0.2856714308358375,0.5966131072440843,0.8284125661084205,0.2066676370137959,88,101,14266.785253942322,22045.15961722624,32160.516845258273,0.828002983465325,6
C14152,3173.2270071127346,0.19112717532818935,27737.526448071156,33239.14074904476,2838.2429833541964,9653.741548601112,0.43060333952311053,0.6324158283831153,0.8098875275642956,0.2097258411150704,82,107,15451.569485008033,27910.663065753077,27189.654660513912,0.8472726251948182,6
C14153,2979.7523312119497,0.587800866847983,27467.501130257107,31889.876780230872,10808.951472942637,9303.695639310417,0.12791963016212207,0.8139943044564095,0.08427695168401232,1.2729563722593333,22,265,25908.677672206944,45206.02471781028,16029.065124593459,0.6888846332068245,11
C14154,19043.13856,0.15833320439759335,7539.546342628279,31516.23409643302,9518.943164746053,21022.07661566754,0.483658640425295,0.5823194573379411,0.6270130986872087,1.0135681073574094,48,186,6673.002979268715,20673.45567749899,57885.99110235135,0.15053571435203678,8
C14155,3397.005435426004,0.6590876547491842,27908.062643795147,31367.639032477367,10316.16202062286,9689.785751214406,0.32987355635271376,0.8012898022605924,0.22106867172532452,1.3675325272786774,23,266,25036.066779567296,46824.23242839309,8879.137815878497,0.6540124260385651,11
C14156,4975.8160613656655,0.2051023179749294,31103.509122683536,36807.61961292205,2983.8750455422723,7433.290944090054,0.4166332328554619,0.474773403534509,0.8229513717674533,0.2704358946066343,70,127,15875.471227605596,26202.404352949237,31343.099368749085,0.8948409631727013,7
C14157,13929.69228670444,0.8430799733207379,37565.0691190234,6746.772293582689,18921.04096927674,40960.86441972358,0.8247813585633815,0.19193888409793539,0.5066752003919978,0.9033596192354669,91,216,13598.211173825575,11178.683477060731,56298.02821950231,0.408864415300025,10
C14158,15292.121738969248,0.7671244362321444,37488.18665729877,7220.932420321558,18169.464496517478,37749.55739609216,0.8836886296541275,0.1311620545382529,0.5562890463346276,0.9692597865436519,94,195,14291.243983147866,10977.071680214045,54098.79478520711,0.39013416622896613,10
C14159,12911.189151300836,0.8748353905239105,45968.23858374858,1982.9388997358071,19918.920853539348,43836.4197958455,0.6980903049098617,0.3233773710019852,0.5422798361974975,1.1071264872997633,98,204,16306.635357675706,10375.531437308404,58699.20398677243,0.28883948268863724,9
C14160,15085.624795785625,0.7587676836576416,39311.55215045063,3480.1762490132483,20527.358028073966,31662.861667364537,0.8889461285607356,0.17470782788218853,0.6366741814403862,0.8874347360736818,98,201,16363.614789220712,10146.394242492916,52279.65412177073,0.4149724104470991,10
C14161,3396.3361364204093,0.23391899228926136,30928.280358282154,34993.41822109408,2696.3546205178654,12547.515184191512,0.4689262459759447,0.6397237356034237,0.9311903191461094,0.2799519857442604,81,77,13629.844488501885,26333.346759411383,27488.765963327023,0.8338770716337863,7
C14162,12832.228033521853,0.7885349622797337,40408.55243324149,6404.970514824144,19324.451274363862,36744.667666009234,0.7467073770211877,0.16633412575422166,0.5051980244351718,0.9205592467115864,103,252,14003.195496596618,7725.098762788902,57955.196939744914,0.3384526279236059,10
C14163,13853.728448923097,0.7726997504049464,42553.665384777356,9763.458754437133,17743.574410108402,38882.46583862256,0.7707217918799063,0.12245848743793752,0.5480348287830167,0.9916054498145803,103,230,15956.094056389098,10557.322058272865,53041.82229327986,0.24406262118309244,10
C14164,4628.000517583598,0.17309966981517239,29525.25822918862,36277.336571389336,3769.8273146572524,8902.029955943359,0.4921846081642566,0.6162493511867649,0.9136703329772562,0.37435116549352315,84,144,17041.93151972638,24209.21505394909,41912.178357651996,0.8336329507792225,6
C14165,5116.3391232723725,0.17679618961548088,32300.615456731517,36746.32233784718,2615.343586173235,9960.797398201868,0.3413915779493779,0.5996258102496412,0.8482794358942848,0.18511516243876663,83,68,13848.793592443217,23131.936432613824,30421.618769724566,0.868014770845716,7
C14166,14128.721024844694,0.7602250881630851,38591.34395209279,7418.568082404509,19951.943254082955,38054.849615177016,0.8067739167354572,0.1726911950889958,0.5849729869723909,0.9582749308968307,90,206,16556.469382586314,6043.200917724173,56151.53449002796,0.46072956588573916,10
C14167,12975.481102772625,0.8201592467829942,37564.15999210826,4643.655248870839,18645.673328239885,41140.945754885906,0.75424999389288,0.22488069760398383,0.5398792575504558,0.9722019449965,80,205,17132.500567163574,11736.0219759031,54249.581224421745,0.3727831888173975,10
C14168,13313.076197968277,0.8256720533586427,40914.50258947907,6519.123799050843,20001.15434547524,30292.431887157287,0.8969661797215678,0.3544428596485361,0.5311796493750273,1.0111925451833377,104,169,14138.622188669444,4519.273222543019,58377.25040947414,0.39630859177246547,10
C14169,5241.542595895766,0.20142248262078374,29026.737205871428,34466.57501359299,3894.994554147409,13606.8938011772,0.4418147866448815,0.6619311061294622,0.7330933572190649,0.18252431665445645,81,103,15601.834254939617,23683.217351087034,39565.26321295657,0.8648729242773421,7
C14170,4938.650899623366,0.19409836281909512,29866.548285397388,33663.731970871064,3236.2873514088765,9346.692633215984,0.3571712185074172,0.5666756391695786,0.8106365624607057,0.3612607767282525,65,73,13887.86907252605,21446.866954642617,28979.39127975046,0.8206909328969118,7
C14171,12968.71756248263,0.8114221947088621,37033.98162850837,5306.478298921029,19065.110144280407,36882.736659648,0.7959278525654755,0.2901557544103253,0.5518923120893348,1.0725542038803138,101,227,13364.518785556955,6580.730596812154,61366.5394949412,0.2718744347331349,9
C14172,4384.070463895642,0.4797549368339629,28127.35777498318,31262.65639345924,9130.741722377801,9546.1647731368,0.2315856287010194,0.7696207540247919,0.24366231535100005,1.1938201025410098,25,317,27149.124091248177,42570.6988074273,14208.755681519973,0.6959792676076081,11
C14173,2628.050503076416,0.1492202215018919,31023.100205469647,35931.137428675014,4278.418451513892,10760.429935423022,0.4723475496240642,0.598103072310243,0.909272850672416,0.21558688420705077,76,61,14950.77573078689,25676.99658667345,37402.13587340318,0.8570898881403406,6
C14174,12690.33522918929,0.7272123736080432,39100.34402758978,2716.6759905892004,18683.515560674954,37584.743843535834,0.7511083602514156,0.3320088232530711,0.5792876849522408,1.0404929044313544,83,182,18307.604787105953,7128.959560683856,59059.73311260852,0.3463035946164805,9
C14175,2402.7457089315158,0.6401874776159121,29552.026103080025,29583.59930808506,10241.915502188805,10164.816533180801,0.24706037619029997,0.751840963737574,0.302139252415362,1.2356005057973323,18,305,24074.930377334887,43866.173108503324,17108.96983979044,0.7086924588299786,11
C14176,4143.503066763151,0.14503426691304108,30452.689621112175,35357.178613091935,3587.3574799575504,14685.809562563154,0.4022688983492508,0.6556596663715981,0.8855923014095346,0.1447401657696081,83,147,17190.72334313512,24787.64474466486,29303.151902988175,0.7933522114313277,6
C14177,13933.320764790613,0.7740176377653356,38014.769474336485,3963.9539886252555,20435.95505807676,33988.41451961155,0.7529202601825126,0.2893902244514033,0.5431557392321742,1.0403770412227589,95,179,13803.52836012647,6970.873084544937,62269.07845972294,0.35494267744296615,9
C14178,16253.33482497155,0.20605879735690197,8012.994457227319,31006.19461990063,9749.690561748344,23320.388225890707,0.537890434807224,0.6908270774533329,0.6862878218075821,1.0153190913109893,59,164,2585.2263107013378,20773.026469736746,61775.662800067315,0.15680739797627014,8
C14179,12968.757179517572,0.7749424038985075,44737.34799630063,5869.69073392275,18893.736358678776,34124.24565214973,0.7812388840758364,0.265126466380978,0.5762152326432807,0.9288901866438994,94,198,14536.96709677433,13692.083810455666,65921.27356136269,0.4276637556092202,10
C14180,6341.963669483192,0.22412616024020562,28282.739224681085,34482.45979031192,4255.091978187018,9012.246324369728,0.3480411188976948,0.5741501587678711,0.835807322960852,0.1014876236282441,65,88,14741.994186216525,23521.8069898437,44230.663785552424,0.8042924561076886,6
C14181,16242.253596446782,0.21898568752613795,8932.04232156649,32025.84463537082,11419.324755239599,22981.553343005515,0.4509326668689232,0.6703657568763376,0.5727087894263514,0.9035674589094485,47,170,4373.036057285776,22571.243280875773,59722.48576877077,0.19300084545900403,8
C14182,3140.6593703986227,0.5649456467755564,22385.70748598229,30948.8884895518,8800.533656214782,5234.117071178391,0.3140305171282393,0.718098408563384,0.16113902666407456,1.2572896151908433,47,284,26292.222871300874,41602.81261963869,7533.907265644064,0.7192105727907396,11
C14183,14311.612487781313,0.7100124662791542,39480.30548316729,7142.024781822823,20177.810511030984,39012.75970322114,0.7900506471129046,0.22790655661159867,0.5830014401044888,0.9447545316892121,106,231,16311.654767054015,8426.45717674215,59651.19327970155,0.42406637704639005,10
C14184,14804.76722374806,0.08401267936193703,9906.796777490636,30598.004224207947,10818.117736661945,17217.139774380965,0.6493921655383761,0.7136598496765146,0.6673463699031104,1.0661664540429245,51,133,4484.610024695828,22356.414386753197,48822.4350696813,0.03241755599283387,7
C14185,16517.179716841343,0.2021459431428244,9379.976814372954,31723.67184420704,11380.139683155357,19694.241533309938,0.549136560874427,0.728187760689303,0.6421155651223293,0.9484322888213591,40,159,3967.2407969518936,22160.202935815232,54864.97139578489,0.16943010907906603,8
C14186,17187.626837866363,0.0835927832010377,12310.659573697194,33512.369213515456,11420.30248315434,21300.638633372768,0.563651294864065,0.6914154923108118,0.576394264179277,1.0272824703664807,59,171,3251.740040042564,20669.030301947132,51675.32104786595,0.15492440205540828,8
C14187,3219.8868553929965,0.6146982288386874,26117.45943753587,29266.75493456003,9163.73300607582,12262.201496000305,0.17991952359445332,0.8319340415310225,0.2990850098154307,1.254221874847177,30,318,25105.028465870844,38861.62244315732,17222.32409733284,0.6872913208018265,10
C14188,3548.0808637910877,0.2268280696491283,27150.8456029812,37402.92275746423,2280.987817377601,13125.485195001293,0.41721927036671724,0.6702605548122857,0.8752733813669269,0.16288921520530775,86,97,17387.056710410037,25662.708878756774,46286.46687066053,0.889185202526916,6
C14189,1978.5496409200127,0.6111920706030257,24495.732467077367,31514.70810297571,10744.415412764642,7120.675098410051,0.1840975957406502,0.7942960044180638,0.12615537303971772,1.4171684969568021,21,246,24650.241642605604,42011.75093034053,12693.900555816863,0.6787614621949273,10
C14190,4560.828888499894,0.13705479896542014,30047.487113187904,30397.26861555215,4197.588742823016,5764.695212121415,0.5261316850612686,0.6643290841396282,0.7283150863018134,0.3495537406653698,96,31,13684.77269509773,25134.035317806854,33636.917250045386,0.8524827285242532,6
C14191,13062.748924958676,0.7986860321158169,42355.96050363367,5110.27641235158,20692.34930325041,38254.912324418496,0.8375223355496263,0.19857825642488083,0.5237234638672272,0.9497398379785229,96,184,15825.2613635313,6918.275046065329,58629.456056033436,0.42384341410948495,10
C14192,11548.189336369756,0.7386294406688623,41987.37652843284,7933.027654369237,20391.1498481301,34071.34451458942,0.6878532285880891,0.129222492259977,0.4412679838407613,1.01733033642547,90,185,15439.047843797898,6439.930898575758,53162.72605175857,0.3991080410167584,9
C14193,4175.736074476488,0.6070838711115486,31201.023007415697,30231.88550842258,9677.727334871142,6602.873116595413,0.280141275386219,0.7972874080868269,0.1773661179686757,1.2464999817904088,62,292,25675.374612554016,39602.45708808871,14783.686329624732,0.776996721876572,11
C14194,12463.067620135153,0.7514785276427423,36167.07812336212,3994.3451223649527,20277.645652380284,34797.10721276151,0.6840239391370262,0.2851432415613317,0.48891606369527874,0.9504371123639636,85,163,14781.556368622261,11885.771441195298,58907.110277587766,0.3582670363764868,10
C14195,4407.731365215565,0.22649781560417664,27113.114686008368,31188.193762685576,4303.603153778285,12756.288773598651,0.4577731578094119,0.6500963352122625,0.8652492538979137,0.2232849144847958,80,104,17318.866521575328,25534.93109041831,33504.846585112304,0.8022008109827197,6
C14196,4912.291019338047,0.15802793384503117,30375.09249756668,35086.463601378506,3726.7157172429384,12172.106513667499,0.3352251679961731,0.3851596573647415,0.8745707149372117,0.18845788377434686,73,95,16985.592763780667,28507.92403257372,37507.616188348045,0.8209972480864353,6
C14197,4480.691636856091,0.16429600280860757,31482.6942868357,33010.14450497223,2630.208699144827,11463.276466995128,0.5967798371563859,0.6177902080789363,0.7716389183192733,0.2712476620705817,92,67,16446.89148523337,25597.258804307792,32637.91341561085,0.9056731440824353,7
C14198,15059.69717607911,0.13022816333964451,9280.2208290775,32168.89335033207,10436.745447503043,22449.794869867263,0.5960174408984887,0.8350464514106831,0.6145516423856652,0.9000181984922503,54,201,2431.821170075765,23405.32388425314,54968.44793911014,0.032906928379041134,8
C14199,3394.5363367405885,0.15189082921360783,28734.02710755283,35167.946256609976,3708.363175733935,10147.353950716633,0.47327182584849314,0.44336190197521086,0.8787479357950811,0.20570818572199778,70,41,14787.775569562065,22747.111926286583,37296.760473498594,0.8299072270270091,6
C14200,4720.168777095927,0.1344477088234512,32694.031239680124,34458.710734333465,5863.106763688596,11355.1839136325,0.5116512693049899,0.5463327007328814,0.9416562809622825,0.0971217630280909,87,113,17287.539095564644,21676.510022178987,30639.479992099434,0.8449721011174591,6
C14201,6570.309659167166,0.19449305655643237,26265.51427507909,34970.80992500235,2592.1493886481994,8812.53907547815,0.2911271133182042,0.47230925581625044,0.8557259836273207,0.19598952208722759,69,82,17047.836181050992,22532.799209348963,27329.674930017278,0.8206884964359612,6
C14202,5363.462919763994,0.15181193985793026,32026.0157029561,32851.610127439955,2351.673500905912,9023.926918811227,0.39657737519331243,0.49679138570182496,0.8472833190895269,0.13735731329613865,82,122,15536.188470340127,24360.736840034016,33329.57818260728,0.8502177686435128,6
C14203,16743.119545028017,0.1831137159396397,6549.02095570348,30730.470298870365,12493.291829542668,23603.494332000504,0.5258534567486112,0.5873030995759286,0.6778274562889927,0.9833069519957263,33,176,3935.4222927497544,19182.925774664785,48437.93998924644,0.06765679562273459,7
C14204,16552.908392092693,0.10216000176914916,8526.19661024409,28781.02243126059,10720.319624957323,23416.04138126149,0.6132456534802674,0.6998348836186479,0.5962812715864603,0.906827353283933,42,141,1747.5102495043045,22144.246996503898,48380.84702512508,0.10685147795392662,7
C14205,12699.905569888424,0.7427458819210547,40066.56516401374,7749.835567387226,18692.014633271992,41228.81606295634,0.7544135051096409,0.13438077453811698,0.45036686977732204,0.9894738287472122,88,243,13677.39820770068,5700.83302701666,63543.71750292729,0.3684938585655965,10
C14206,12307.430437099645,0.8464191221452936,39112.65956170013,4549.758790418903,18431.533842794925,39681.572656696495,0.8313392693551231,0.13312187632327416,0.5129988264742212,0.8443973326152576,93,181,15822.097939819238,5237.932107177454,61782.58219350102,0.36541857695301666,10
C14207,13534.693039825026,0.744528855203812,40870.17569945373,4861.048865734516,18406.27091297577,36486.76258011734,0.7870269855256321,0.29216340694292253,0.5178957954554251,0.8965403981012183,84,208,14493.47848315348,8996.498429464498,69470.06658646041,0.42959863336564597,10
C14208,5247.113698088411,0.211110467792364,32219.268066795947,35518.17495697016,2743.9551028678857,15813.070536328163,0.3724908166415712,0.5628258437206701,0.8119840861880415,0.20490027774594521,87,84,17796.03323955554,29704.933067567326,38474.80742572985,0.8663490881365759,6
C14209,3570.0270977422397,0.19234977671531991,30358.636842866326,37653.1628400442,3417.0661739275542,14635.344949459799,0.47677521166414116,0.5824692432556018,0.8668580118655648,0.12504176546051304,75,133,14078.65757128241,22571.672800257613,35511.862273649705,0.8704008309809633,7
C14210,11633.234304989892,0.8486594474847783,39514.70906690926,5975.092774203731,20990.420282834486,42802.1153849231,0.8296694428673795,0.2814507681148122,0.5576433991855575,1.062300497097278,99,203,13019.569961988818,8006.417969462225,62424.29159563269,0.4120833269525158,10
C14211,4072.116433495918,0.21183974632859576,30006.75438293684,36203.33897280546,4318.124350297746,15313.129464042166,0.28277051757634725,0.6114263052293231,0.8737399734350224,0.21899334195132808,87,72,14863.541779615838,24511.6895441279,29282.351469989804,0.7586231584446721,7
C14212,5179.087141525595,0.13903178530021118,32455.64064766583,35280.607653036684,5827.801496225432,11123.74745638379,0.38637972778472557,0.50695145523894,0.8014985406456004,0.2260348452321657,74,85,17073.183330874806,24053.565279875293,37737.1029766207,0.7695789947326839,6
C14213,12697.0752466445,0.6866108144670084,39657.38755751232,7179.084292327673,18852.6694209584,43608.22212394403,0.8443339207856856,0.16891485417047164,0.519810429935849,1.0492691549517565,84,192,13420.099265847148,8329.003767083566,53291.01296694294,0.39437707323475873,10
C14214,15406.796506583081,0.13580925327018809,7328.509853717253,30753.68014629892,9629.076194294064,21352.746320260117,0.4198052106205577,0.8151876795008394,0.6376345599779633,1.017137930213616,64,185,4293.437254223111,19272.763654444396,59743.86885464165,0.16369360480847533,8
C14215,14415.029430521794,0.8278692812986254,39791.05178549705,5205.883870460812,18606.377903157183,42674.13586579481,0.8460609196765266,0.22017920906598762,0.44526241358610286,0.9422710085998451,90,217,16670.36627704791,7610.782709560637,56615.09728068666,0.43076202991118906,9
C14216,4139.381690177731,0.22863128022317944,28645.547399743544,35001.91323407872,2869.866335126149,13719.695305537569,0.41930874129539214,0.4927954565088652,0.8488536892516404,0.2703570240830137,90,63,16101.401543652217,24044.564513930556,37332.72289792016,0.935090905465063,6
C14217,5744.998115024953,0.27392910678851257,28350.103772754384,34233.77733697834,2021.4370273892973,11769.557376472398,0.402064590166759,0.6388717017394334,0.8299896671950725,0.22253702974041872,80,110,14952.616965946054,23241.51500925419,34311.42213243827,0.8989191487933571,7
C14218,3572.9810823472258,0.21002266080702386,26212.89578553084,35193.3485373851,4347.823777291748,15915.939854506949,0.4364672488841392,0.5385033060996889,0.8339795002029928,0.127041462937795,75,100,14738.637384569414,24058.794587819968,25717.956837125916,0.8668046958725444,7
C14219,13196.155431805482,0.7245756464662112,38791.46794539386,6567.592196793866,20117.557937525264,39165.62026528675,0.753644790920204,0.2849808199300915,0.5096986487948238,1.0181783449792277,88,214,15665.706391129042,11015.027225620017,57917.33020036506,0.34940284500671276,10
C14220,13412.832384425077,0.7801969360684278,39979.21456212886,5693.0040461682975,19629.709877354035,40485.475274667515,0.8363024578558962,0.3676809771555582,0.5605102336199425,1.028546170652553,85,170,13628.353417539827,8056.371725926792,55228.268713119825,0.28345179243933327,10
C14221,5245.701235091487,0.2254746788692322,30405.230071087015,37670.29682842844,3948.583947037219,13022.901979681632,0.4925871768419291,0.6315029613143747,0.69414434693268,0.21254910035126207,62,81,14375.040513623484,26047.051434235025,30772.052055970995,0.7974718389736976,6
C14222,3348.040298585472,0.5544224368987759,23000.19804902341,32583.634040699213,9653.629054967452,12763.609814899943,0.25446817138747063,0.9688766083154233,0.1912879948193761,1.2638011729474006,30,318,26177.39705925688,45858.67870487557,17766.882919413067,0.7021772970613921,11
C14223,11476.51454675414,0.7402629031172514,43094.601226838866,6266.95761456761,19641.226220618726,33767.44130024747,0.7271638129781626,0.18648390463045042,0.5570588845337406,0.8987057141385056,94,162,13056.585331262646,4864.521353685787,55419.16195635285,0.3102640287931326,10
